Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column152;Column16;Column162;Column163;Column164;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24;Column25;Column26;Column27;Column28;Column29;Column30;Column31;Column32;Column33;Column34;Column35;Column36;Column37;Column38;Column39;Column40;Column41;Column42;Column43
10;16419;True;7048027824919541148;"SELECT
   nation,
   o_year,
   SUM(amount) AS sum_profit
FROM
   (
      SELECT
         n_name AS nation,
         EXTRACT($2
      FROM
         o_orderdate) AS o_year,
         l_extendedprice * ($3 - l_discount) - ps_supplycost * l_quantity AS amount
      FROM
         part,
         supplier,
         lineitem,
         partsupp,
         orders,
         nation
      WHERE
         s_suppkey = l_suppkey
         AND ps_suppkey = l_suppkey
         AND ps_partkey = l_partkey
         AND p_partkey = l_partkey
         AND o_orderkey = l_orderkey
         AND s_nationkey = n_nationkey
         AND p_name LIKE $1
   )
   AS profit
GROUP BY
   nation,
   o_year
ORDER BY
   nation,
   o_year DESC";0;0;0;0;0;0;18;95107.67805799999;3905.1146449999997;8470.385583000001;5170.761114;5283.75989211111;3037.169737;2133.591377;1.42350113;1237.2965325817336;3150;21555908;20510629;0;1;0;0;0;0;318398;318994;38404.634760999994;0.01003;365.04329500000006;1754.5229519999998;0;0;0;447;13.682607999999998;1;12.563085;9;144.90443499999998;9;227.38722700000005
10;16419;True;-67647327559944357;select l_shipmode, sum(case when o_orderpriority = $5 or o_orderpriority = $6 then $7 else $8 end) as high_line_count, sum(case when o_orderpriority <> $9 and o_orderpriority <> $10 then $11 else $12 end) as low_line_count from orders, lineitem where o_orderkey = l_orderkey and l_shipmode in ($1, $2) and l_commitdate < l_receiptdate and l_shipdate < l_commitdate and l_receiptdate >= $3::date and l_receiptdate < $4::date + interval $13 year group by l_shipmode order by l_shipmode;0;0;0;0;0;0;17;39214.47781099999;2112.6607700000004;2679.248301;2294.837916;2306.733988882352;1918.052553;376.7853626;5.090570769;198.97898539527276;34;3497995;4456989;0;0;0;0;0;0;4816;4833;6405.351165;0;5.017294000000001;31.573369000000003;0;0;0;304;15.734562;0;0;17;9.254850999999999;17;156.8836
10;16419;True;-2885330479908940062;SELECT version();0;0;0;0;0;0;2;0.00575;0.00202;0.00373;;0.002875;;;;0.0008549999999999999;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10;16419;True;-2067395470802284988;"SELECT
   s_suppkey,
   s_name,
   s_address,
   s_phone,
   total_revenue
FROM
   supplier,
   revenue0
WHERE
   s_suppkey = supplier_no
   AND total_revenue = (
      SELECT
         MAX(total_revenue)
      FROM
         revenue0
   )
ORDER BY
   s_suppkey";0;0;0;0;0;0;1;2436.337645;2436.337645;2436.337645;;2436.337645;;;;0;1;1;268926;0;13;0;0;0;0;106;242;387.987515;0.102501;0.172235;2.632817;0;0;0;40;2.327261;1;36.12222;1;172.01308;1;133.974799
10;16419;True;-7027082182780151533;"SELECT
   s_suppkey,
   s_name,
   s_address,
   s_phone,
   total_revenue
FROM
   supplier,
   revenue0
WHERE
   s_suppkey = supplier_no
   AND total_revenue = (
      SELECT
         MAX(total_revenue)
      FROM
         revenue0
   )
ORDER BY
   s_suppkey";0;0;0;0;0;0;1;2504.048253;2504.048253;2504.048253;;2504.048253;;;;0;1;1;269732;0;13;0;0;0;0;108;242;402.99828;0.10621;0.240494;2.842708;0;0;0;40;2.241019;1;39.216931;1;180.687969;1;149.663716
10;16419;True;9077646515210761923;create view revenue0 (supplier_no, total_revenue) as select l_suppkey, sum(l_extendedprice * (1 - l_discount)) from lineitem where l_shipdate >= '1996-09-01'::date and l_shipdate < '1996-09-01'::date + interval '3' month group by l_suppkey;0;0;0;0;0;0;1;0.493127;0.493127;0.493127;;0.493127;;;;0;0;75;29;20;0;0;0;0;0;0;0;0.09086;0;0;0;41;0;5573;0;0;0;0;0;0;0;0
10;16419;True;4124983557046791190;SELECT * FROM (SELECT n.nspname,c.relname,a.attname,a.atttypid,a.attnotnull OR (t.typtype = $1 AND t.typnotnull) AS attnotnull,a.atttypmod,a.attlen,t.typtypmod,row_number() OVER (PARTITION BY a.attrelid ORDER BY a.attnum) AS attnum, nullif(a.attidentity, $2) as attidentity,nullif(a.attgenerated, $3) as attgenerated,pg_catalog.pg_get_expr(def.adbin, def.adrelid) AS adsrc,dsc.description,t.typbasetype,t.typtype  FROM pg_catalog.pg_namespace n  JOIN pg_catalog.pg_class c ON (c.relnamespace = n.oid)  JOIN pg_catalog.pg_attribute a ON (a.attrelid=c.oid)  JOIN pg_catalog.pg_type t ON (a.atttypid = t.oid)  LEFT JOIN pg_catalog.pg_attrdef def ON (a.attrelid=def.adrelid AND a.attnum = def.adnum)  LEFT JOIN pg_catalog.pg_description dsc ON (c.oid=dsc.objoid AND a.attnum = dsc.objsubid)  LEFT JOIN pg_catalog.pg_class dc ON (dc.oid=dsc.classoid AND dc.relname=$4)  LEFT JOIN pg_catalog.pg_namespace dn ON (dc.relnamespace=dn.oid AND dn.nspname=$5)  WHERE c.relkind in ($6,$7,$8,$9,$10) and a.attnum > $11 AND NOT a.attisdropped  AND n.nspname LIKE $12 AND c.relname LIKE $13) c WHERE $14  ORDER BY nspname,c.relname,attnum;0;0;0;0;0;0;8;0.45737999999999995;0.040977;0.082984;;0.057172499999999994;;;;0.0135563810159644;61;264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10;16419;True;6248390178589040492;create view revenue0 (supplier_no, total_revenue) as select l_suppkey, sum(l_extendedprice * (1 - l_discount)) from lineitem where l_shipdate >= '1993-04-01'::date and l_shipdate < '1993-04-01'::date + interval '3' month group by l_suppkey;0;0;0;0;0;0;1;0.509555;0.509555;0.509555;;0.509555;;;;0;0;75;29;20;0;0;0;0;0;0;0;0.077692;0;0;0;43;20;118639;0;0;0;0;0;0;0;0
10;16419;True;-2728808345421986887;"SELECT
   s_suppkey,
   s_name,
   s_address,
   s_phone,
   total_revenue
FROM
   supplier,
   revenue0
WHERE
   s_suppkey = supplier_no
   AND total_revenue = (
      SELECT
         MAX(total_revenue)
      FROM
         revenue0
   )
ORDER BY
   s_suppkey";0;0;0;0;0;0;1;2395.161201;2395.161201;2395.161201;;2395.161201;;;;0;1;1;267978;0;17;0;0;0;0;106;244;429.626093;0.205046;0.143817;2.778182;0;0;0;40;2.000763;1;35.24287;1;173.753686;1;118.650622
10;16419;True;-9223317314218100470;"SELECT
   supp_nation,
   cust_nation,
   l_year,
   SUM(volume) AS revenue
FROM
   (
      SELECT
         n1.n_name AS supp_nation,
         n2.n_name AS cust_nation,
         EXTRACT($5
      FROM
         l_shipdate) AS l_year,
         l_extendedprice * ($6 - l_discount) AS volume
      FROM
         supplier,
         lineitem,
         orders,
         customer,
         nation n1,
         nation n2
      WHERE
         s_suppkey = l_suppkey
         AND o_orderkey = l_orderkey
         AND c_custkey = o_custkey
         AND s_nationkey = n1.n_nationkey
         AND c_nationkey = n2.n_nationkey
         AND
         (
            (n1.n_name = $1 AND n2.n_name = $2)
            OR
            (n1.n_name = $3 AND n2.n_name = $4)
         )
         AND l_shipdate BETWEEN DATE $7 AND DATE $8
   )
   AS shipping
GROUP BY
   supp_nation,
   cust_nation,
   l_year
ORDER BY
   supp_nation,
   cust_nation,
   l_year";0;0;0;0;0;0;18;53089.876191;2642.4239639999996;3227.0951609999997;2951.272317;2949.4375661666663;1074.382613;1876.889704;0.572427144;124.45703515173606;72;3708332;19464781;0;1;0;0;0;0;60014;60014;33783.998553;0.016111;67.167509;531.259814;0;0;0;0;0;0;0;0;0;0;0
10;16419;True;-6358513674592029986;create view revenue0 (supplier_no, total_revenue) as select l_suppkey, sum(l_extendedprice * (1 - l_discount)) from lineitem where l_shipdate >= '1995-01-01'::date and l_shipdate < '1995-01-01'::date + interval '3' month group by l_suppkey;0;0;0;0;0;0;2;7.524154;0.50124;7.022914;;3.762077;;;;3.260837;0;220;101;41;0;0;0;0;0;0;0;6.378113;0;0;0;86;20;109836;0;0;0;0;0;0;0;0
10;16419;True;4647070297903581691;SELECT oid, pg_catalog.format_type(oid, $2) AS typname FROM pg_catalog.pg_type WHERE oid = ANY($1) ORDER BY oid;0;0;0;0;0;0;1;0.016572999999999997;0.016572999999999997;0.016572999999999997;;0.016572999999999997;;;;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10;16419;True;211946178977378488;"SELECT
   s_suppkey,
   s_name,
   s_address,
   s_phone,
   total_revenue
FROM
   supplier,
   revenue0
WHERE
   s_suppkey = supplier_no
   AND total_revenue = (
      SELECT
         MAX(total_revenue)
      FROM
         revenue0
   )
ORDER BY
   s_suppkey";0;0;0;0;0;0;1;2485.0049360000003;2485.0049360000003;2485.0049360000003;;2485.0049360000003;;;;0;1;1;269882;0;16;0;0;0;0;110;246;423.851377;0.143655;0.153138;2.555985;0;0;0;40;2.414429;1;40.894878;1;185.324022;1;127.518376
10;16419;True;8994470303385999087;select s_name, s_address from supplier, nation where s_suppkey in ( select ps_suppkey from partsupp where ps_partkey in ( select p_partkey from part where p_name like $1 ) and ps_availqty > ( select $5 * sum(l_quantity) from lineitem where l_partkey = ps_partkey and l_suppkey = ps_suppkey and l_shipdate >= $2::date and l_shipdate < $3::date + interval $6 year ) ) and s_nationkey = n_nationkey and n_name = $4 order by s_name;0;0;0;0;0;0;17;22046.248664000002;1104.6070320000001;1681.674486;1283.99781;1296.8381567058823;454.1428367;829.8549731;0.547255667;128.50811008442358;6112;4730432;6940942;0;0;0;0;0;0;0;0;14107.534542;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10;16419;True;2064869707185898531;COMMIT;0;0;0;0;0;0;1;0.00085;0.00085;0.00085;;0.00085;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10;16419;True;8337740243580573530;SET client_min_messages=notice;0;0;0;0;0;0;1;0.00138;0.00138;0.00138;;0.00138;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10;16419;True;-5542939930010199807;"SELECT
   s_suppkey,
   s_name,
   s_address,
   s_phone,
   total_revenue
FROM
   supplier,
   revenue0
WHERE
   s_suppkey = supplier_no
   AND total_revenue = (
      SELECT
         MAX(total_revenue)
      FROM
         revenue0
   )
ORDER BY
   s_suppkey";0;0;0;0;0;0;1;2249.906079;2249.906079;2249.906079;;2249.906079;;;;0;1;1;267590;0;11;0;0;0;0;106;242;347.942805;0.07339;0.149042;2.113897;0;0;0;40;2.153332;1;34.061376;1;174.980009;1;119.227181
10;16419;True;7832612780343467667;create view revenue0 (supplier_no, total_revenue) as select l_suppkey, sum(l_extendedprice * (1 - l_discount)) from lineitem where l_shipdate >= '1995-06-01'::date and l_shipdate < '1995-06-01'::date + interval '3' month group by l_suppkey;0;0;0;0;0;0;1;0.477566;0.477566;0.477566;;0.477566;;;;0;0;76;29;20;0;0;0;0;0;0;0;0.082719;0;0;0;43;0;5781;0;0;0;0;0;0;0;0
10;16419;True;-1230386279905109600;SET application_name = 'tpch';0;0;0;0;0;0;3;0.019671;0.002301;0.01482;;0.006557;;;;0.005843707555995594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10;16419;True;-1796743056771589294;SELECT * FROM pg_statio_user_indexes;0;0;0;0;0;0;1;0.146432;0.146432;0.146432;;0.146432;;;;0;31;113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10;16419;True;6650430479887907887;BEGIN;0;0;0;0;0;0;68;0.035511;0.00032;0.00195;;0.000522220588235294;;;;0.00027419957553428736;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10;16419;True;5812696535754339910;create view revenue0 (supplier_no, total_revenue) as select l_suppkey, sum(l_extendedprice * (1 - l_discount)) from lineitem where l_shipdate >= '1996-07-01'::date and l_shipdate < '1996-07-01'::date + interval '3' month group by l_suppkey;0;0;0;0;0;0;1;0.427008;0.427008;0.427008;;0.427008;;;;0;0;75;29;20;0;0;0;0;0;0;0;0.075711;0;0;0;41;0;5573;0;0;0;0;0;0;0;0
10;16419;True;1500919254599543373;"SELECT
   SUM(l_extendedprice) / $3 AS avg_yearly
FROM
   lineitem,
   part
WHERE
   p_partkey = l_partkey
   AND p_brand = $1
   AND p_container = $2
   AND l_quantity < (
   SELECT
      $4 * AVG(l_quantity)
   FROM
      lineitem
   WHERE
      l_partkey = p_partkey )";0;0;0;0;0;0;17;25616.182886000002;1396.0892959999999;1616.3095;1506.918939;1506.8342874117648;1225.425826;281.4931132;4.353306595;60.957081938167384;17;6822266;3970460;0;0;0;0;0;0;0;0;4785.382924;0;0;0;0;0;0;425;16.513774;0;0;17;12.114084;17;190.848065
10;16419;True;6086961418802792255;select $3 * sum(case when p_type like $4 then l_extendedprice * ($5 - l_discount) else $6 end) / sum(l_extendedprice * ($7 - l_discount)) as promo_revenue from lineitem, part where l_partkey = p_partkey and l_shipdate >= $1::date and l_shipdate < $2::date + interval $8 month;0;0;0;0;0;0;17;11170.052436;600.004208;698.763951;658.0856185;657.061908;515.8205717;142.2650468;3.625771638;25.174106286681237;17;0;1547418;0;0;0;0;0;0;0;0;2418.505795;0;0;0;0;0;0;305;15.327687;0;0;17;8.498846;17;133.03162
10;16419;True;1182468792634287427;"SELECT
   s_suppkey,
   s_name,
   s_address,
   s_phone,
   total_revenue
FROM
   supplier,
   revenue0
WHERE
   s_suppkey = supplier_no
   AND total_revenue = (
      SELECT
         MAX(total_revenue)
      FROM
         revenue0
   )
ORDER BY
   s_suppkey";0;0;0;0;0;0;1;2586.2649119999996;2586.2649119999996;2586.2649119999996;;2586.2649119999996;;;;0;1;1;269274;0;16;0;0;0;0;106;242;452.649274;0.118904;0.152492;2.521659;0;0;0;40;2.403895;1;41.635982;1;177.32784;1;128.164824
10;16419;True;-3103436647566899960;"SELECT
   s_suppkey,
   s_name,
   s_address,
   s_phone,
   total_revenue
FROM
   supplier,
   revenue0
WHERE
   s_suppkey = supplier_no
   AND total_revenue = (
      SELECT
         MAX(total_revenue)
      FROM
         revenue0
   )
ORDER BY
   s_suppkey";0;0;0;0;0;0;1;2476.904399;2476.904399;2476.904399;;2476.904399;;;;0;1;1;269408;0;16;0;0;0;0;108;240;456.896706;0.133968;0.155748;2.521143;0;0;0;40;2.367272;1;41.842488;1;177.74128;1;123.09148
10;16419;True;-8625656335671309029;"SELECT
   s_suppkey,
   s_name,
   s_address,
   s_phone,
   total_revenue
FROM
   supplier,
   revenue0
WHERE
   s_suppkey = supplier_no
   AND total_revenue = (
      SELECT
         MAX(total_revenue)
      FROM
         revenue0
   )
ORDER BY
   s_suppkey";0;0;0;0;0;0;1;2372.169467;2372.169467;2372.169467;;2372.169467;;;;0;1;1;269746;0;13;0;0;0;0;108;242;381.316005;0.115213;0.168252;2.773098;0;0;0;40;2.843257;1;37.510367;1;169.29533;1;123.702741
10;16419;True;4560789258604147685;SET SESSION CHARACTERISTICS AS TRANSACTION ISOLATION LEVEL SERIALIZABLE;0;0;0;0;0;0;1;0.001831;0.001831;0.001831;;0.001831;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10;16419;True;-4290669992150437401;"SELECT
   o_year,
   SUM(
   CASE
      WHEN
         nation = $1
      THEN
         volume
      ELSE
         $4
   END
) / SUM(volume) AS mkt_share
FROM
   (
      SELECT
         EXTRACT($5
      FROM
         o_orderdate) AS o_year,
         l_extendedprice * ($6 - l_discount) AS volume,
         n2.n_name AS nation
      FROM
         part,
         supplier,
         lineitem,
         orders,
         customer,
         nation n1,
         nation n2,
         region
      WHERE
         p_partkey = l_partkey
         AND s_suppkey = l_suppkey
         AND l_orderkey = o_orderkey
         AND o_custkey = c_custkey
         AND c_nationkey = n1.n_nationkey
         AND n1.n_regionkey = r_regionkey
         AND r_name = $2
         AND s_nationkey = n2.n_nationkey
         AND o_orderdate BETWEEN DATE $7 AND DATE $8
         AND p_type = $3
   )
   AS all_nations
GROUP BY
   o_year
ORDER BY
   o_year";0;0;0;0;0;0;18;85125.72765;4055.286566;5048.224894999999;4751.388512;4729.207091666667;2747.997751;2003.390761;1.371673367;232.11014360593202;36;58946109;21133077;0;0;0;0;0;0;0;0;36061.033697;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10;16419;True;-4903595237513634451;"SELECT
   c_count,
   COUNT(*) AS custdist
FROM
   (
      SELECT
         c_custkey,
         COUNT(o_orderkey) AS c_count
      FROM
         customer
         LEFT OUTER JOIN
            orders
            ON c_custkey = o_custkey
            AND o_comment NOT LIKE $1
      GROUP BY
         c_custkey
   )
   AS c_orders
GROUP BY
   c_count
ORDER BY
   custdist DESC,
   c_count DESC";0;0;0;0;0;0;17;40945.685072;2147.063866;2537.520717;2417.406699;2408.569710117647;2364.753994;52.65270565;44.91229775;125.05438026456429;697;115135;786038;0;0;0;0;0;0;117511;194924;895.095996;0;125.265818;1031.397786;0;0;0;459;22.427061000000005;0;0;17;10.732174;17;162.850541
10;16419;True;-4570799927402708811;SET extra_float_digits = 3;0;0;0;0;0;0;3;0.014270999999999999;0.00452;0.005011;;0.004757;;;;0.000200810026310109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10;16419;True;8157756291020652851;"SELECT
   s_suppkey,
   s_name,
   s_address,
   s_phone,
   total_revenue
FROM
   supplier,
   revenue0
WHERE
   s_suppkey = supplier_no
   AND total_revenue = (
      SELECT
         MAX(total_revenue)
      FROM
         revenue0
   )
ORDER BY
   s_suppkey";0;0;0;0;0;0;1;2435.9292649999998;2435.9292649999998;2435.9292649999998;;2435.9292649999998;;;;0;1;1;269900;0;13;0;0;0;0;108;242;411.200789;0.107853;0.162031;2.623069;0;0;0;40;2.050614;1;60.301508;1;170.227;1;120.915742
10;16419;True;5143700829170453064;select l_returnflag, l_linestatus, sum(l_quantity) as sum_qty, sum(l_extendedprice) as sum_base_price, sum(l_extendedprice * ($2 - l_discount)) as sum_disc_price, sum(l_extendedprice * ($3 - l_discount) * ($4 + l_tax)) as sum_charge, avg(l_quantity) as avg_qty, avg(l_extendedprice) as avg_price, avg(l_discount) as avg_disc, count(*) as count_order from lineitem where l_shipdate <= date $5 - concat($1,$6)::interval group by l_returnflag, l_linestatus order by l_returnflag, l_linestatus;0;0;0;0;0;0;19;212144.54327;10639.142969;12063.869324000001;11143.61947;11165.502277368421;10900.78616;242.8333126;44.88999487;423.8790124301338;76;120125;4153355;0;0;0;0;0;0;0;0;4613.832939000002;0;0;0;0;0;0;228;18.996116999999998;9;131.385942;19;778.966446;19;684.2663650000001
10;16419;True;8726246850004608196;"SELECT
   s_suppkey,
   s_name,
   s_address,
   s_phone,
   total_revenue
FROM
   supplier,
   revenue0
WHERE
   s_suppkey = supplier_no
   AND total_revenue = (
      SELECT
         MAX(total_revenue)
      FROM
         revenue0
   )
ORDER BY
   s_suppkey";0;0;0;0;0;0;1;2441.1283780000003;2441.1283780000003;2441.1283780000003;;2441.1283780000003;;;;0;1;1;269826;0;16;0;0;0;0;106;240;401.911507;0.141101;0.18544;2.376729;0;0;0;40;2.098723;1;36.351894;1;173.616217;1;129.139137
10;16419;True;6865091933239955883;select l_orderkey, sum(l_extendedprice * ($4 - l_discount)) as revenue, o_orderdate, o_shippriority from customer, orders, lineitem where c_mktsegment = $1 and c_custkey = o_custkey and l_orderkey = o_orderkey and o_orderdate < $2::date and l_shipdate > $3::date group by l_orderkey, o_orderdate, o_shippriority order by revenue desc, o_orderdate limit $5;0;0;0;0;0;0;18;25327.016979000004;1239.7091639999999;1772.0625420000001;1394.70283;1407.0564988333335;1029.000196;365.7026336;2.813762061;110.8541737660236;180;17939914;4490322;0;0;0;0;0;0;4727;4745;6582.6474039999985;0;4.5673840000000006;30.398449;0;0;0;540;24.102418999999998;0;0;18;10.44716;18;216.619134
10;16419;True;1644537659814440947;"SELECT
   s_suppkey,
   s_name,
   s_address,
   s_phone,
   total_revenue
FROM
   supplier,
   revenue0
WHERE
   s_suppkey = supplier_no
   AND total_revenue = (
      SELECT
         MAX(total_revenue)
      FROM
         revenue0
   )
ORDER BY
   s_suppkey";0;0;0;0;0;0;1;2384.422317;2384.422317;2384.422317;;2384.422317;;;;0;1;1;268874;0;13;0;0;0;0;110;242;391.013897;0.104402;0.160962;2.431439;0;0;0;40;2.197841;1;35.48629;1;175.662742;1;122.169003
10;16419;True;5591784696012235849;"SELECT
             gss_authenticated, encrypted
        FROM
            pg_catalog.pg_stat_gssapi
        WHERE pid = pg_backend_pid()";0;0;0;0;0;0;1;0.04167;0.04167;0.04167;;0.04167;;;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10;16419;True;3007824077230373907;SELECT $1 AS TABLE_CAT, n.nspname AS TABLE_SCHEM, c.relname AS TABLE_NAME,  CASE n.nspname ~ $2 OR n.nspname = $3  WHEN $4 THEN CASE  WHEN n.nspname = $5 OR n.nspname = $6 THEN CASE c.relkind   WHEN $7 THEN $8   WHEN $9 THEN $10   WHEN $11 THEN $12   ELSE $13   END  WHEN n.nspname = $14 THEN CASE c.relkind   WHEN $15 THEN $16   WHEN $17 THEN $18   ELSE $19   END  ELSE CASE c.relkind   WHEN $20 THEN $21   WHEN $22 THEN $23   WHEN $24 THEN $25   WHEN $26 THEN $27   WHEN $28 THEN $29   ELSE $30   END  END  WHEN $31 THEN CASE c.relkind  WHEN $32 THEN $33  WHEN $34 THEN $35  WHEN $36 THEN $37  WHEN $38 then $39  WHEN $40 THEN $41  WHEN $42 THEN $43  WHEN $44 THEN $45  WHEN $46 THEN $47  WHEN $48 THEN $49  ELSE $50  END  ELSE $51  END  AS TABLE_TYPE, d.description AS REMARKS,  $52 as TYPE_CAT, $53 as TYPE_SCHEM, $54 as TYPE_NAME, $55 AS SELF_REFERENCING_COL_NAME, $56 AS REF_GENERATION  FROM pg_catalog.pg_namespace n, pg_catalog.pg_class c  LEFT JOIN pg_catalog.pg_description d ON (c.oid = d.objoid AND d.objsubid = $57  and d.classoid = $58::regclass)  WHERE c.relnamespace = n.oid  AND n.nspname LIKE $59 AND ($60  OR ( c.relkind = $61 AND n.nspname !~ $62 AND n.nspname <> $63 ) )  ORDER BY TABLE_TYPE,TABLE_SCHEM,TABLE_NAME;0;0;0;0;0;0;1;0.105169;0.105169;0.105169;;0.105169;;;;0;8;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10;16419;True;3056798788834760739;select current_schema();0;0;0;0;0;0;1;0.014202999999999999;0.014202999999999999;0.014202999999999999;;0.014202999999999999;;;;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10;16419;True;7999106350079389291;"SELECT
   c_name,
   c_custkey,
   o_orderkey,
   o_orderdate,
   o_totalprice,
   SUM(l_quantity)
FROM
   customer,
   orders,
   lineitem
WHERE
   o_orderkey IN
   (
      SELECT
         l_orderkey
      FROM
         lineitem
      GROUP BY
         l_orderkey
      HAVING
         SUM(l_quantity) > $1
   )
   AND c_custkey = o_custkey
   AND o_orderkey = l_orderkey
GROUP BY
   c_name,
   c_custkey,
   o_orderkey,
   o_orderdate,
   o_totalprice
ORDER BY
   o_totalprice DESC,
   o_orderdate LIMIT $2";0;0;0;0;0;0;17;60165.260509;3355.601357;3713.11814;3539.769401;3539.1329711176472;3138.489845;401.2795557;7.821205443;103.90465311884432;313;230784;5141915;0;54;0;0;0;0;0;0;6820.9048999999995;0.8475469999999999;0;0;0;0;0;646;22.042809000000002;17;160.26634700000002;17;1991.173979;17;1498.6248990000001
10;16419;True;7831680126514616008;"SELECT
   s_suppkey,
   s_name,
   s_address,
   s_phone,
   total_revenue
FROM
   supplier,
   revenue0
WHERE
   s_suppkey = supplier_no
   AND total_revenue = (
      SELECT
         MAX(total_revenue)
      FROM
         revenue0
   )
ORDER BY
   s_suppkey";0;0;0;0;0;0;1;2452.2634719999996;2452.2634719999996;2452.2634719999996;;2452.2634719999996;;;;0;1;1;269064;0;16;0;0;0;0;106;242;392.606395;0.161919;0.159197;2.489981;0;0;0;40;2.67737;1;41.984593;1;186.507095;1;134.598304
10;16419;True;8607243722065703722;create view revenue0 (supplier_no, total_revenue) as select l_suppkey, sum(l_extendedprice * (1 - l_discount)) from lineitem where l_shipdate >= '1994-11-01'::date and l_shipdate < '1994-11-01'::date + interval '3' month group by l_suppkey;0;0;0;0;0;0;1;0.603725;0.603725;0.603725;;0.603725;;;;0;0;75;29;20;0;0;0;0;0;0;0;0.117196;0;0;0;43;0;5696;0;0;0;0;0;0;0;0
10;16419;True;-8061068784043973666;select cntrycode, count(*) as numcust, sum(c_acctbal) as totacctbal from ( select substring(c_phone from $15 for $16) as cntrycode, c_acctbal from customer where substring(c_phone from $17 for $18) in ($1, $2, $3, $4, $5, $6, $7) and c_acctbal > ( select avg(c_acctbal) from customer where c_acctbal > $19 and substring(c_phone from $20 for $21) in ($8, $9, $10, $11, $12, $13, $14) ) and not exists ( select * from orders where o_custkey = c_custkey ) ) as custsale group by cntrycode order by cntrycode;0;0;0;0;0;0;17;4558.466292;227.742297;314.71880200000004;267.7336795;268.145076;244.4708408;23.26283871;10.50907174;32.86705606880632;119;1869233;317447;0;0;0;0;0;0;0;0;395.46825800000005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;CPU intensive;56.27066124;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Disk intensive;0.547255667;;;;;;;;;;;;;;;;;;;;;;;;;;;
